User,Comment,Likes,Published At,Time Ago
@edwardcudeyro5113,It’s time to unite the country and heal all you do is run your mouth and make gossip you’re not helping the situation you’re really not.,0,2021-01-11T22:35:32Z,2021-01-11T22:35:32Z
@edwardcudeyro5113,Donald Trump had the best stock market ever prior to corona Donald Trump had the lowest unemployment Donald Trump squared up with China Donald Trump help the veterans with pro-choice Donald Trump in education he’s done so many things you are really stupid and you’re really ugly person because you have Hayton you need to go to church and confess your sins and for your soul.,0,2021-01-11T22:32:38Z,2021-01-11T22:32:38Z
@edwardcudeyro5113,Joe Biden is a gun grabber he’s trying to grab AR 14s which they never made he’s also trying to change all the gun laws that’s very unconstitutional why don’t you practice what you preach.,0,2021-01-11T22:29:13Z,2021-01-11T22:29:13Z
@edwardcudeyro5113,Why don’t you use your platform for something more positive I never hear about you and your friends doing charities helping people uniting Americans all you do is badmouth Donald Trump it’s getting old he’s on his way out and he’s leaving who are you going to pick on next you really need to look in the mirror and look at yourself because you’re very ugly the things that you and your people talk about.,0,2021-01-11T22:26:27Z,2021-01-11T22:26:27Z
@MarquisVegan,Im getting Cenks book.,0,2021-01-11T18:17:42Z,2021-01-11T18:17:42Z
@alexburt6995,These guys are going to prison for sooooooooo long! They might get out just in time to witness the inauguration of the 56th president! 👮‍♂️👮‍♂️👮‍♂️,0,2021-01-11T02:34:40Z,2021-01-11T02:34:40Z
@willtripp5062,Rip Ashli Babbitt,0,2021-01-11T00:44:25Z,2021-01-11T00:44:25Z
@ViveLeEmpereur,"One thing I've learned over the past few years is that when something seems so incompetent it's unbelievable, it is usually by design. Some of the Capitol Police were 100% in on this conspiracy and supported it.",0,2021-01-10T21:21:14Z,2021-01-10T21:21:14Z
@Lazy4kGamer,"Police let them walk in??? umm cenk, do you remember C*H*A*D ???? Lol or CHAZ??",0,2021-01-10T05:01:34Z,2021-01-12T17:55:24Z
@terribletomvu37,How dare Pence seek safety from a mob?,0,2021-01-09T21:25:34Z,2021-01-09T21:25:34Z
@cnnnpc4351,this is what the democrats encouraged for four years now they want to wipe their hands clean. remember maxine waters and ayanna pressley's calls for harassment and violence.,1,2021-01-09T18:04:56Z,2021-01-09T18:04:56Z
@louismart,Is it really unbelievable? We all could have known.Don’t think you are on the safe side after President Biden has been sworn in. You have a significant part of your voters that do not back democracy!,0,2021-01-09T17:11:09Z,2021-01-09T17:11:09Z
@Anon-qp3kt,Where were the right wing patriots with guns that were supposed to fight against these terrorists?,0,2021-01-09T11:15:07Z,2021-01-09T11:15:07Z
@reginalram9050,"Even Putin is saying ""damn this lunatic is outta control""",2,2021-01-09T10:56:06Z,2021-01-09T10:56:06Z
@ChargerBullet,There is nothing worse than a conservative.,0,2021-01-09T05:56:16Z,2021-01-09T05:56:16Z
@ChargerBullet,"Never forget, never forgive that conservatives tried to turn these United States into a dictatorship.",0,2021-01-09T05:55:58Z,2021-01-09T05:55:58Z
@ChargerBullet,"No Trump, No KKK, No fascist USA",0,2021-01-09T05:55:11Z,2021-01-09T05:55:11Z
@ChargerBullet,"Once again, conservatives find themselves on the wrong side of history.",0,2021-01-09T05:54:42Z,2021-01-09T05:54:42Z
@ChargerBullet,Additional proof that conservatism is a mental disorder.,0,2021-01-09T05:54:24Z,2021-01-09T05:54:24Z
@WillEnAngel2008,Putin gave him the presidency!,0,2021-01-09T05:07:10Z,2021-01-09T05:07:10Z
@WillEnAngel2008,Coco Loco! Get him out of the WH. Disbarr Giuliani! He is a dangerous man.,0,2021-01-09T05:02:17Z,2021-01-09T05:02:17Z
@gregoryleggett9773,If Trump was in prison where he belongs this never would've happened.,2,2021-01-09T04:23:11Z,2021-01-09T04:23:11Z
@myway2653,You look mad,0,2021-01-09T04:19:25Z,2021-01-09T04:19:25Z
@rufusmedrano2962,The defense department offered help and was turned down is my belief. I read it. Gosh I wish I could remember,1,2021-01-09T03:38:01Z,2021-01-09T03:38:01Z
@ken45y,"Cenk, how is the goat??",0,2021-01-09T02:43:11Z,2021-01-09T02:43:11Z
@thegembezleeffect312,"Anything could have happened to those people (government officials). I heard they had zip ties, bombs, a noose for Pence. It would have been crazy if they had of gotten the job done. Where would we be.",0,2021-01-09T01:43:49Z,2021-01-09T01:43:49Z
@ricchildress8123,"Hey YOUNG TURDS , How come you didn't rush down and protect your Masters ?  After all you were paid a lot of money to support Pelosis view. Did she promise you could look in her refrigerator?",0,2021-01-09T00:44:44Z,2021-01-09T00:44:44Z
@davidjohnson927,"Hey Junk, oops, I mean jenk. How's it feel to be a sellout? Your show has become pathetic. Hope that $24 was worth it. Oh yeah, good job on sensationalizing this story. Do us all a favor. Take your money and go away.",0,2021-01-08T23:53:03Z,2021-01-08T23:53:03Z
@bjjb5059,BS,0,2021-01-08T23:26:01Z,2021-01-08T23:26:01Z
@Hulkenbreak,I want to know more about the defense dept refusing guard help. Can you do an episode on that as well?,0,2021-01-08T22:07:27Z,2021-01-08T22:07:27Z
@ShadowFoxSF,"Republicans on the whole didn't leave trump...
Some sane ones did change party...but I'm not aware in what amounts registration changed.",0,2021-01-08T21:09:09Z,2021-01-08T21:09:09Z
