User,Comment,Likes,Published At,Time Ago
@curiositycloset2359,"Guys, I very much doubt a McDonalds recognised this person. The police/fbi, aren't going to tell you. What it is is disinformation so whoever grassed him up, and it's probably someone he knows, won't be fingered.",0,2024-12-10T00:25:20Z,2024-12-10T00:25:20Z
@刚杰,Was the CEO involved with mRNA?,1,2024-12-10T00:25:10Z,2024-12-10T00:25:10Z
@VIVABELLAVIVAHERMANO,What was he doing in McDonald's,0,2024-12-10T00:24:24Z,2024-12-10T00:24:24Z
@techtitanuk5609,Acting suspicious he was eating amd reading in a restaurant  🤣,29,2024-12-10T00:20:16Z,2024-12-10T00:20:16Z
@BLzBob.7268,These comments reveal so much about the real issues behind this hit.,5,2024-12-10T00:14:58Z,2024-12-10T00:14:58Z
@lawncare-4u849,Corporations...  Was he Mafia killer?,0,2024-12-10T00:11:20Z,2024-12-10T00:11:20Z
@eligoldie9626,Im Spartacus!,3,2024-12-10T00:11:00Z,2024-12-10T00:11:00Z
@paradhoax,Mandela effect 😂.,1,2024-12-10T00:10:57Z,2024-12-10T00:10:57Z
@IconicPotionz,Doesnt the first image show he has a moustache and a bag? It doesnt look like the same person at all,1,2024-12-10T00:09:00Z,2024-12-10T00:09:00Z
@RammingSpeed-lk8kk,This st1nks of a psyop,11,2024-12-10T00:07:00Z,2024-12-10T00:07:00Z
@pewpew4545,Pretty insane to name the dude before you have any confirmation that it was him or not... Are there no legal protections whatsoever?,25,2024-12-10T00:06:24Z,2024-12-10T00:06:24Z
@TheJoestewart,Who's the tout,0,2024-12-10T00:05:00Z,2024-12-10T00:05:00Z
@Britephartt,The BBC are obsessed by this story but seem not to understand what a appalling monster this man was. He is indirectly responsible for the preventable death of thousands of people who HAD medical insurance to increase profits and his own pay. The BBC has definitely lost it's moral compass. Maybe the BBC bosses get paid too much and empathise with other filthy rich greedy sociopaths. I don't mean they shouldn't report on it at all but they should be more honest about the evil this man did.,0,2024-12-09T23:47:55Z,2024-12-09T23:47:55Z
@Leslie27275,"The comments on here are disgusting. The man was a husband and father. If you want better healthcare ASK why Republicans voted down Obamacare or Medicare for All. Yet you voted in another Republican. The system is broken, but this man was a human being. Jesus -",1,2024-12-09T23:42:50Z,2024-12-09T23:42:50Z
@therealdarcman,"When he goes to court he should have an all black jury. Then after he is aquitted he should write a book ""If I did it"".",6,2024-12-09T23:41:28Z,2024-12-09T23:41:28Z
@therealdarcman,"So Linguini Macaroni did all this planning to get away, only to be caught walking around with a ghost gun and a manifesto and a hand written confession. I think he is a patsy and the real killers fled the grassy knoll.",1,2024-12-09T23:37:49Z,2024-12-09T23:37:49Z
@petermartin4142,"Rigged, he was set up it wasn’t him. It was Elon Musk.. the guy they caught is just a patsy",0,2024-12-09T23:29:04Z,2024-12-09T23:29:04Z
@ravenmad9225,Many people are shot dead every day.Why is this one man news?,0,2024-12-09T23:28:12Z,2024-12-09T23:28:12Z
@MADVESSEL,FREE LUIGI!!!!!,2,2024-12-09T23:26:21Z,2024-12-09T23:26:21Z
@AhmedEisa93,لا شيء الحدث عادي ويتكرر كثر لكن في مصر سيحصل حدث قتل كل من فى البنك طفل صغير كبيرة وهذا يحدث عندما يكون الإنسان لا قيمة لها حتى إذا كان يمتلك مهنة  او 6 مهنة حرفية اصحى للكلام ⚡🤠🔪☠️,0,2024-12-09T23:21:16Z,2024-12-09T23:21:16Z
@GeneralLeia,Worst McDonald’s ever,77,2024-12-09T23:16:00Z,2024-12-09T23:16:00Z
@ericthur4138,"Movie idea: IT'S A' ME, LUIGI 
Main role, dave franco",2,2024-12-09T23:15:45Z,2024-12-09T23:15:45Z
@rickfeng4466,Don’t patronize restaurants that have rats.,73,2024-12-09T23:13:04Z,2024-12-09T23:13:04Z
@SnowElf_96,"""member of the public"" more like Snitch Loser",1,2024-12-09T23:06:30Z,2024-12-09T23:06:30Z
@kingnaga619,Not him.,11,2024-12-09T23:00:16Z,2024-12-09T23:00:16Z
@johnhull2582,Wrong coat.  Wrong guy.  Found with all the evidence on his person....  American 'Justice' where the wealthy demand results no matter what.,0,2024-12-09T22:57:36Z,2024-12-09T22:57:36Z
@utubebroadcaster,Luigi was at a pizzeria - Mario can vouch for him.,22,2024-12-09T22:56:09Z,2024-12-09T22:56:09Z
@GeorginaJett,Police framed him with the 'several items'... for sure.,31,2024-12-09T22:44:25Z,2024-12-09T22:44:25Z
@D_a_r_i_n_a-u5u,Дорогой в буквальном смысле киллер спалился в Маке... Не верю.,0,2024-12-09T22:32:32Z,2024-12-09T22:32:32Z
@km1dash6,"The police released 3 images of the suspect, none of which look like one another.",23,2024-12-09T22:30:06Z,2024-12-09T22:30:06Z
@matt.lehodey,Bro legit had a different coloured bag on and a jacket with pockets I saw that from a 2 second clip you man are blind 🤣😭,13,2024-12-09T22:27:54Z,2024-12-09T22:27:54Z
@wiseass2149,A damn shame,10,2024-12-09T22:27:29Z,2024-12-09T22:27:29Z
@kimberlykv4313,"Well, this is depressing news.",92,2024-12-09T22:19:00Z,2024-12-09T22:19:00Z
@Dubjaxfilms,Who was the grass ?,5,2024-12-09T22:18:10Z,2024-12-09T22:18:10Z
@Shembazarki,What member of public tipped them off 😡,44,2024-12-09T22:17:40Z,2024-12-09T22:17:40Z
@Carena722,Imagined being framed that badly damn that was so much on him,9,2024-12-09T22:17:28Z,2024-12-09T22:17:28Z
@Carena722,To be a person who’s a problem theses days is dangerous because people will figure something out. I wonder how it feels to be a person in a position you know people will fault you for,0,2024-12-09T22:17:07Z,2024-12-09T22:17:07Z
@markroberts5183,"Watch out for them chicken mcnuggets, I'm not saying they're probably the meat of missing persons and children, but they ain't chicken!  😆",0,2024-12-09T22:16:39Z,2024-12-09T22:16:39Z
@Carena722,To be a person who’s a problem theses days is dangerous because people will figure something out. I wonder how it feels to be a person in a position you know people will fault you for,4,2024-12-09T22:16:37Z,2024-12-09T22:16:37Z
@Taegreth,Are you guys going to upload the same story clip every 2 hours? This is the third time today.,4,2024-12-09T22:14:56Z,2024-12-09T22:14:56Z
@timothyhollins6010,"The BBC is now little more than a platform for WOKISM , misinformation  and a subversively evil snti british  Bildeberg agenda.",0,2024-12-09T22:14:54Z,2024-12-09T22:14:54Z
@hampneel4589,"If  the ins. Co  were not screwing people so badly , people would not hate them so bad",0,2024-12-09T22:14:24Z,2024-12-09T22:14:24Z
@mcdouche2,">Thought Healthcare was important.
>Eats at McDonalds.",2,2024-12-09T22:12:16Z,2024-12-09T22:12:16Z
@bosslady991,America is not happy with this news,80,2024-12-09T22:12:05Z,2024-12-09T22:12:05Z
@bazil_b4567,Eating and Reading! 😱,13,2024-12-09T22:11:20Z,2024-12-09T22:11:20Z
@Jamesthechef0311,Might want to order doordash if your a nationwide murder suspect,27,2024-12-09T22:09:40Z,2024-12-09T22:09:40Z
@chrismalone6168,not him,28,2024-12-09T22:09:28Z,2024-12-09T22:09:28Z
@snarkmark2806,"OMG, he was eating and reading!",65,2024-12-09T22:07:45Z,2024-12-09T22:07:45Z
@corrion1,Patsy,7,2024-12-09T22:07:25Z,2024-12-09T22:07:25Z
@r6mt09,thats not him. leave him alone,184,2024-12-09T22:06:42Z,2024-12-09T22:06:42Z
@sirensynapse5603,"Jesus, with cameras on every corner, nook, and cranny, why the fuck did he demask himself anywhere in NYC at all? Dumb, dumb, dumb. Since covid, it's totally legit to wear one, anyway.",0,2024-12-09T22:04:51Z,2024-12-09T22:07:55Z
@exo_7536,damn,8,2024-12-09T22:02:31Z,2024-12-09T22:02:31Z
