User,Comment,Likes,Published At,Time Ago
@guitarforlife238,"that lady talking seems anti men 
if you watched this trial from start to finish and still believe amber was telling the truth the only way that is possible is if you are just anti men 
there is no other justification",0,2022-09-01T14:35:01Z,2022-09-01T14:35:01Z
@lindapruitt1245,Areva Martin is really blind,0,2022-08-31T01:21:17Z,2022-08-31T01:21:17Z
@EC0191,Behold the consequences of feminism.,1,2022-08-29T07:38:38Z,2022-08-29T07:38:38Z
@itsjustthemo,These analysists clearly just saw the verdict and not the trial,0,2022-08-27T08:35:23Z,2022-08-27T08:35:23Z
@samanthareynolds4977,"A total travesty for genuine survivors like Amber Heard.  People misunderrstand the nuance and complexity of IPV and ignore Darvo and not being a perfect victim.  Im relieved that the truth is starting to come out with the unsealed documents. Johnny and his money played dirty and too many fell for it, for those who didnt we were bullied and dared not to speak out, even organisations temporarily silenced but the tide is turning. Womens March has come out in favour of Amber Heard and many DV experts.  SHAME ON YOU ALL",0,2022-08-25T10:50:34Z,2022-08-25T10:50:34Z
@maxinemax6593,Win telling lies under oath are you for real,0,2022-08-24T10:28:38Z,2022-08-24T10:28:38Z
@theeagle7054,CNN is a joke as usual 🤣🤣🤣,0,2022-08-18T05:41:18Z,2022-08-18T05:41:18Z
@clipsbycarra,"Try to analyze this: I come from a democratic Philippines in which corrupt politicians uses famous people (whatever it is but as long as famous) to give false hopes on freedom? Man, this ain't being free if you're having defamation for their freedom...",0,2022-08-15T01:01:39Z,2022-08-15T01:01:39Z
@bible.leukocyte.6077,«Cops uncut» episode 17 (1939) -  police officer was wounded by a shot (Amber Heard).,0,2022-08-14T16:32:11Z,2022-08-14T16:32:11Z
@purpledragonfly313,"Did that woman even follow the trial? Nobody should be surprised if the paid attention. This was about Amber Heard and Johnny Depp, not everybody else.",0,2022-08-06T15:09:21Z,2022-08-06T15:09:21Z
@Nerdbookworm,I had a “friend” who believed amber heard. Back in April? I beat the dog shit out of her when I found out she lied about rape. (The man she accused on one VERY specific date (she said it happened once) he was on a marine base in California for months),0,2022-08-05T04:11:06Z,2022-08-05T04:11:06Z
@car2029,Amber Heard lost didn’t have any solid evidence.  This lady has got it wrong.  Lady stop gaslighting us.,0,2022-08-02T02:17:56Z,2022-08-02T02:17:56Z
@magallanthepenguin9132,"CNN: freedom to defend amber :D
don't blame ppl that clown on you xD",0,2022-07-31T00:48:03Z,2022-07-31T00:48:21Z
@carmengoff7175,"Pathetic news station, zero cred.",0,2022-07-27T06:01:53Z,2022-07-27T06:01:53Z
@ethan8804,Learn to cope. Nobody cares and the world is happy that amber’s life has been ruined for “speaking out”.,0,2022-07-21T17:04:43Z,2022-07-21T17:04:43Z
@anthk.4846,This is a win for men.,0,2022-07-20T03:32:06Z,2022-07-20T03:32:06Z
@azraiel1984,This lady is outta her mind.,0,2022-07-19T19:45:24Z,2022-07-19T19:45:24Z
@Liki313,https://youtu.be/BlrK5VV2dUo,0,2022-07-16T05:42:37Z,2022-07-16T05:42:37Z
@Stacy-,"CNN, you should be ashamed by letting this women egregiously misrepresent the evidence.  This isn't about statics, dumbas$! There  was no mountain of evidence from Amber. Johnny had all the all the evidence and proved Amber was a liar and an abuser. You are allowing victim shaming and for that you should be ashamed. Everyone that watched the trial, knows exactly who the liar and abuser is... AMBER.",2,2022-07-15T10:23:58Z,2022-07-15T10:26:04Z
@Stacy-,"Whoever this women is, she apparently never watched the trial or read the UK judgement. I'm appalled at their blatant disregard of the evidence.   
AMBER WAS A PROVEN LIAR. She's on tape admitting she abused Depp, Amber was arrested for DV. THIS IS TOTAL BULL$HIT. I'm so beyond disgusted that CNN would even entertain this disgusting display of victim blaming. Or maybe it's ""believe all women"" crap. The entire world watched the trial and has overwhelmingly been supportive of Johnny and we all know Amber is a compulsive LIAR and an ABUSER. Why are all the MSM outlets supporting the liar and abuser? It can't get any clearer than this, so they are basically saying men can't be victims. That's complete bull$hit. Like Amber said, she is no victim. That was the one thing she didn't lie about.   

CNN, YOU SHOULD BE ASHAMED FOR  EVEN ALLOWING THIS WOMEN TO  SPOUT NONSENSE, ON YOUR NETWORK. UK trial was a joke and that judge was so blatantly bias and wrong. Johnny didn't get a fair trial by anyone's standards.",1,2022-07-15T10:11:00Z,2022-07-15T10:12:56Z
@Liki313,"CNN lied, so disgusting, I will never watch this Channel anymore. Sell your soul for money by taking side with the wicked woman. We watched the trial ourselves, we have our own judgement, you cannot fool us this time as you did before.",2,2022-07-09T05:13:51Z,2022-07-09T05:18:21Z
